studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
Bentham 2015,-0.31,0.41,-0.75609756097561,0.449590704210958,NA,-1.11358523366142,0.493585233661422,5.94883997620464,5.94883997620464,,-0.75609756097561,0.95,5.94883997620464
Bentham 2015,-0.570929547835696,0.15412829374705,-3.70424880439335,0.000212018085659063,NA,-0.874669057183336,-0.27049724769768,42.0954599080328,42.0954599080328,ci,-3.70424880439335,0.95,42.0954599080328
