studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
Bentham 2015,0.34,0.18,1.88888888888889,0.0589067186156619,NA,-0.0127935172172096,0.69279351721721,30.8641975308642,30.8641975308642,,1.88888888888889,0.95,30.8641975308642
Bentham 2015,0.34500713907105,0.182835314669925,1.88698304643113,0.0591626059765952,NA,-0.0140989243795016,0.7026023393307,29.91436806589,29.91436806589,ci,1.88698304643113,0.95,29.91436806589
