studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.0709553852436489,0.164743787756402,-0.430701431659243,0.666685477704858,NA,-0.393847282159408,0.25193649919911,36.8452838029573,36.8452838029573,ci,-0.430701431659243,0.95,36.8452838029573
Jiang 2021,-0.210901479694247,0.420156295421366,-0.501959585022376,0.615695950191985,NA,-1.03439268712999,0.612589726677308,5.66471741116368,5.66471741116368,ci,-0.501959585022376,0.95,5.66471741116368
