studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.477192898220816,0.321558149447263,-1.48400187972557,0.137808421913173,NA,-1.10743528709932,0.153049496604645,9.6712132303687,9.6712132303687,ci,-1.48400187972557,0.95,9.6712132303687
Jiang 2021,-0.607456171539247,0.785376271985436,-0.77345877792258,0.439250915681666,NA,-2.14676537820943,0.931853036598149,1.62122931410438,1.62122931410438,ci,-0.77345877792258,0.95,1.62122931410438
