studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.0522314817161042,0.191660582298367,-0.27252072956135,0.785221654351537,NA,-0.427879320225255,0.323416356896294,27.2229003516193,10.5709482728408,ci,-0.27252072956135,0.95,27.2229003516193
Jiang 2021,-0.605030045146559,0.391308174571665,-1.54617277241611,0.122062847334039,NA,-1.37197998243234,0.161919875600814,6.53073646274224,4.73962398708792,ci,-1.54617277241611,0.95,6.53073646274224
