studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),0.246246444384465,0.259535243174082,0.948797709986909,0.342723506815738,NA,-0.262433282849205,0.754926175830888,14.8459269401614,14.8459269401614,ci,0.948797709986909,0.95,14.8459269401614
Jiang 2021,0.0454637425202656,0.747057166282776,0.0608571131798187,0.951473004827267,NA,-1.41874139870046,1.50966888191313,1.79181153337029,1.79181153337029,ci,0.0608571131798187,0.95,1.79181153337029
