studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),0.182737578578224,0.234501654281877,0.779259230122822,0.435827025724992,NA,-0.276877215720762,0.642352377694322,18.1847853234968,18.1847853234968,ci,0.779259230122822,0.95,18.1847853234968
Jiang 2021,0.0581973206559938,0.589193337555976,0.0987745735506806,0.921317257115644,NA,-1.09660039388636,1.21299504919497,2.88060921319065,2.88060921319065,ci,0.0987745735506806,0.95,2.88060921319065
