studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.21638144100357,0.148199249236481,-1.46007110102353,0.14427053403283,NA,-0.50684663378986,0.0740837482888979,45.5310842953213,45.5310842953213,ci,-1.46007110102353,0.95,45.5310842953213
Jiang 2021,-0.30373088852149,0.412248157713872,-0.736767121545997,0.461263980582762,NA,-1.11172242214364,0.504260661480715,5.8841339806691,5.8841339806691,ci,-0.736767121545997,0.95,5.8841339806691
