studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.113138060277109,0.257585653903619,-0.439225005595388,0.660498507992848,NA,-0.617996666327835,0.391720542842749,15.0715062118003,15.0715062118003,ci,-0.439225005595388,0.95,15.0715062118003
Jiang 2021,-0.0219149887615714,0.809901482331713,-0.027058832758866,0.978412809426908,NA,-1.6092927229746,1.56546274981692,1.52452872715797,1.52452872715797,ci,-0.027058832758866,0.95,1.52452872715797
