studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.210463113961909,0.189167221961096,-1.11257707218004,0.265890112053308,NA,-0.581224054016593,0.160297830181894,27.9452647220594,4.44245115894177,ci,-1.11257707218004,0.95,27.9452647220594
Jiang 2021,0.63375358821571,0.546164472139659,1.1603713176965,0.245897659342161,NA,-0.436709102839286,1.70421628721884,3.3523789734904,2.05080942649917,ci,1.1603713176965,0.95,3.3523789734904
