studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),0.0501153999421835,0.204247111494628,0.245366505188014,0.806172661400292,NA,-0.350201584272182,0.450432380679433,23.9711104660801,23.9711104660801,ci,0.245366505188014,0.95,23.9711104660801
Jiang 2021,0.288668800475527,0.541153436588767,0.533432444400962,0.593734263479117,NA,-0.771972446283433,1.34931004536469,3.41475192442878,3.41475192442878,ci,0.533432444400962,0.95,3.41475192442878
