studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.0210426211709169,0.239467219758107,-0.0878726582793783,0.929977888053254,NA,-0.49038974930071,0.448304503106946,17.4384490162088,1.16378703183454,ci,-0.0878726582793783,0.95,17.4384490162088
Jiang 2021,1.45864760821511,0.7268445110531,2.00682207271777,0.0447686117264402,NA,0.0340585466846534,2.88323667473406,1.89285335768144,0.751754141596311,ci,2.00682207271777,0.95,1.89285335768144
