studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),0.165362511683045,0.231030508514628,0.715760497374203,0.474139248084677,NA,-0.2874489662898,0.618173985747489,18.7353293479439,5.62119689967102,ci,0.715760497374203,0.95,18.7353293479439
Jiang 2021,-0.942545799461856,0.961790249130948,-0.97999101187969,0.327090555381715,NA,-2.82762002586592,0.942528472091006,1.08103376882201,0.952777086869249,ci,-0.97999101187969,0.95,1.08103376882201
