studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.188173687154241,0.150805157077072,-1.24779344951758,0.212106708173125,NA,-0.483746365546445,0.107398987561489,43.9711286604394,43.9711286604394,ci,-1.24779344951758,0.95,43.9711286604394
Jiang 2021,-0.377982911977687,0.467886768617654,-0.80785125233273,0.419176216630245,NA,-1.29502411267823,0.539058317988628,4.56791981914608,4.56791981914608,ci,-0.80785125233273,0.95,4.56791981914608
