studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.680668721385272,0.385053428838694,-1.76772538667723,0.0771068237816431,NA,-1.43535957111096,0.0740221341840345,6.74462813531468,2.5249417279969,ci,-1.76772538667723,0.95,6.74462813531468
Jiang 2021,0.801576970672244,1.2462832209973,0.64317400504743,0.520111198750395,NA,-1.64109324736524,3.24424720801732,0.64382302444047,0.555245707517811,ci,0.64317400504743,0.95,0.64382302444047
