studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),0.0828084118930075,0.242013221146921,0.342164826783312,0.732226853562621,NA,-0.391528786337751,0.557145608123234,17.0734707888217,17.0734707888217,ci,0.342164826783312,0.95,17.0734707888217
Jiang 2021,0.101130933572953,0.639273368706276,0.158196694127296,0.874301808657795,NA,-1.15182184950093,1.35408370837886,2.44695946238242,2.44695946238242,ci,0.158196694127296,0.95,2.44695946238242
