studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),0.17341353962643,0.223524610936117,0.775814076580547,0.437858771276609,NA,-0.264686652123287,0.611513722062947,20.0147101337929,0.940142016961272,ci,0.775814076580547,0.95,20.0147101337929
Jiang 2021,-1.40390097182651,0.640739105217754,-2.19106491299513,0.0284470953531441,NA,-2.65972657431585,-0.148075434889414,2.43577707785968,0.70212272428768,ci,-2.19106491299513,0.95,2.43577707785968
