studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.0714188725635943,0.228432860786147,-0.312647104789599,0.754548786405535,NA,-0.51913905140985,0.376301308642751,19.1638535183762,19.1638535183762,ci,-0.312647104789599,0.95,19.1638535183762
Jiang 2021,-0.414003042762599,0.716568951990799,-0.57775743927001,0.563427893465362,NA,-1.81845237607373,0.990446300609427,1.94752941721931,1.94752941721931,ci,-0.57775743927001,0.95,1.94752941721931
