studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),0.294348368245108,0.360799789810571,0.815821895017312,0.414602008665737,NA,-0.412806223277101,1.00150296403958,7.68187875436706,7.68187875436706,ci,0.815821895017312,0.95,7.68187875436706
Jiang 2021,0.176566528340144,0.696198407773772,0.253615242966081,0.799792819396981,NA,-1.18795727367686,1.54109033698458,2.06316493761313,2.06316493761313,ci,0.253615242966081,0.95,2.06316493761313
