studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.0721234702731098,0.47953981381237,-0.150401422771811,0.880447918829933,NA,-1.0120042355026,0.867757292947978,4.34861199399594,4.34861199399594,ci,-0.150401422771811,0.95,4.34861199399594
Jiang 2021,0.23103535296806,1.10765846625999,0.208579954927941,0.834776160045347,NA,-1.93993535374619,2.4020060483347,0.815057517410788,0.815057517410788,ci,0.208579954927941,0.95,0.815057517410788
