studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),0.0664337397007743,0.176092676057291,0.377265773842635,0.705976104679357,NA,-0.278701558253449,0.411569047773688,32.2490862030242,32.2490862030242,ci,0.377265773842635,0.95,32.2490862030242
Jiang 2021,3.6199344795854e-05,0.468833577473207,7.72115021943425e-05,0.999938394134544,NA,-0.918860731495902,0.918933121685206,4.54948863148714,4.54948863148714,ci,7.72115021943425e-05,0.95,4.54948863148714
