studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.0941171048014333,0.216660134184765,-0.434399734660792,0.663998190403068,NA,-0.518763159484391,0.330528960291116,21.3030596995052,21.3030596995052,ci,-0.434399734660792,0.95,21.3030596995052
Jiang 2021,-0.3038420510557,0.675204406549968,-0.450000100870512,0.652710367842763,NA,-1.62721835173133,1.01953428635002,2.1934587126696,2.1934587126696,ci,-0.450000100870512,0.95,2.1934587126696
