studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.757068462895252,0.33231862754813,-2.27814031515764,0.0227182189408454,NA,-1.40840100221858,-0.105735919446345,9.0550453313579,9.0550453313579,ci,-2.27814031515764,0.95,9.0550453313579
Jiang 2021,-1.03843096509382,1.01507890110826,-1.02300517128281,0.306305400773292,NA,-3.02794910723329,0.951087068044097,0.97051085730038,0.97051085730038,ci,-1.02300517128281,0.95,0.97051085730038
