studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.00515365730750409,0.358260158607915,-0.014385237051001,0.988522637299643,NA,-0.707330672409698,0.697023343524543,7.79117523408197,2.59272591738099,ci,-0.014385237051001,0.95,7.79117523408197
Jiang 2021,1.06124016635077,0.702965602963342,1.50966158497248,0.131129798218619,NA,-0.316547101143192,2.43902742721407,2.02363345272824,1.33066358045551,ci,1.50966158497248,0.95,2.02363345272824
