studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.0407755476822596,0.348337000462473,-0.117057756219189,0.906814285177692,NA,-0.723503527355615,0.641952423422704,8.24139603526482,8.24139603526482,ci,-0.117057756219189,0.95,8.24139603526482
Jiang 2021,0.82975714763248,1.21604951659837,0.682338289935381,0.495025066693942,NA,-1.55365610401409,3.21317040788621,0.676234745066238,0.676234745066238,ci,0.682338289935381,0.95,0.676234745066238
