studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.0399274988674693,0.128577097097165,-0.310533522446041,0.756155271334981,NA,-0.291933979008574,0.212078980085731,60.4884933449853,60.4884933449853,ci,-0.310533522446041,0.95,60.4884933449853
Jiang 2021,-0.0218205459251744,0.383426598733141,-0.0569093171868369,0.954617432301587,NA,-0.773322868741664,0.729681779721631,6.80198274403313,6.80198274403313,ci,-0.0569093171868369,0.95,6.80198274403313
