studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.222278887743522,0.257280596777466,-0.863955115650565,0.387612547759547,NA,-0.726539592903539,0.28198181430607,15.1072679144239,15.1072679144239,ci,-0.863955115650565,0.95,15.1072679144239
Jiang 2021,-0.0560133743538282,0.692094584624917,-0.0809331204118361,0.935495140073125,NA,-1.41249382944734,1.30046709007276,2.0877048390953,2.0877048390953,ci,-0.0809331204118361,0.95,2.0877048390953
