studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),0.0308629902534731,0.301298501852021,0.102433268216617,0.918412778325686,NA,-0.559671214471445,0.621397209980228,11.0155466882613,11.0155466882613,ci,0.102433268216617,0.95,11.0155466882613
Jiang 2021,-0.787267196889877,0.90624912856793,-0.868709466384735,0.385006062327744,NA,-2.56348282334857,0.988948482679335,1.21760043914283,1.21760043914283,ci,-0.868709466384735,0.95,1.21760043914283
