studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.11242212355831,0.284579508634209,-0.395046446238737,0.692808610702271,NA,-0.670187717786907,0.445343457535403,12.3478899348918,2.4195564218738,ci,-0.395046446238737,0.95,12.3478899348918
Jiang 2021,1.24768292116294,1.05084337255094,1.18731578249779,0.235103085059395,NA,-0.811932248082617,3.30729807910229,0.905574158250413,0.696095159798717,ci,1.18731578249779,0.95,0.905574158250413
