studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),-0.116551715292543,0.199700051481362,-0.583633877046949,0.559466662891099,NA,-0.507956626610343,0.274853190618186,25.0751561597077,25.0751561597077,ci,-0.583633877046949,0.95,25.0751561597077
Jiang 2021,-0.301193515612024,0.420368060617975,-0.71649952465286,0.473682960913281,NA,-1.12509976506325,0.522712753061112,5.65901151694808,5.65901151694808,ci,-0.71649952465286,0.95,5.65901151694808
