studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
FinnGen Release 7 (2022),0.0194002620444122,0.245733972889532,0.0789482293241295,0.937073801474258,NA,-0.462229478416993,0.501029994865858,16.5603532198288,16.5603532198288,ci,0.0789482293241295,0.95,16.5603532198288
Jiang 2021,0.271260269722322,0.940857867645616,0.288311634573582,0.773108202004784,NA,-1.57278727795162,2.1153077923615,1.12967094308196,1.12967094308196,ci,0.288311634573582,0.95,1.12967094308196
