studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
Locke 2015,0.003,0.0102042691384931,0.293994597681008,0.768762031481954,NA,-0.02,0.02,9603.64705173531,9603.64705173531,ci,0.293994597681008,0.95,9603.64705173531
UK Biobank,0.004,0.00306128074154792,1.30664265636004,0.191334102340461,NA,-0.002,0.01,106707.189463726,106707.189463726,ci,1.30664265636004,0.95,106707.189463726
