studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
de Lange 2017,0.167207918983906,0.0658520521226029,2.53914515332946,0.0111123708197803,NA,0.0382587121170903,0.296394013053802,230.601099396369,60.6705070113581,ci,2.53914515332946,0.95,230.601099396369
UK Biobank,-0.00200200267067308,0.00102042827442179,-1.96192394983124,0.0497713390074006,NA,-0.00200200267067308,0.00199800266267306,960362.144199958,82.3247074228118,ci,-1.96192394983124,0.95,960362.144199958
