studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
Onengut-Gumuscu 2015,-2.10373423424888,0.310596786226,-6.77320026330902,1.25964395097214e-11,NA,-2.71810053695571,-1.50058350752202,10.3658777943666,0.443508187925989,ci,-6.77320026330902,0.95,10.3658777943666
UK Biobank,-0.00300450902029872,0.00281605871380657,-1.0669198783279,0.286008017634227,NA,-0.00904074465214907,0.00199800266267306,126100.436269893,0.463330330068205,ci,-1.0669198783279,0.95,126100.436269893
