studlab,TE,seTE,statistic,pval,df,lower,upper,w.common,w.random,approx.seTE,zval,level.ci,w.fixed
de Lange 2017,0.761273009607546,0.20764834048395,3.66616466971662,0.000246215412758783,NA,0.354171813720614,1.16813835131672,23.1922599846154,3.17305964866063,ci,3.66616466971662,0.95,23.1922599846154
UK Biobank,-0.00501254182354429,0.00307670135462683,-1.62919349192156,0.103272064261234,NA,-0.0110609473594249,0.000999500333083423,105640.224266967,3.67586429158963,ci,-1.62919349192156,0.95,105640.224266967
